account_id,creation_date,account_type,bank_name,is_dormant,days_since_last_activity,is_mule
ACC006691,2022-06-23,personal,Axis Bank,False,24,False
ACC002828,2021-06-18,business,Punjab National Bank,False,4,False
ACC000436,2024-04-10,personal,Punjab National Bank,False,3,False
ACC008274,2020-06-19,personal,Punjab National Bank,False,1,False
ACC008168,2024-01-14,personal,Kotak Mahindra Bank,False,22,False
ACC003878,2024-04-05,personal,Bank of Baroda,False,9,False
ACC001588,2022-05-05,personal,Bank of India,False,21,False
ACC002780,2022-12-11,personal,HDFC Bank,False,11,False
ACC008981,2020-09-02,personal,State Bank of India,False,16,False
ACC008561,2020-01-23,personal,Kotak Mahindra Bank,False,0,False
ACC005686,2020-05-21,personal,HDFC Bank,False,29,False
ACC003965,2023-07-14,personal,Axis Bank,False,28,False
ACC004727,2023-07-01,personal,Canara Bank,False,12,False
ACC000973,2024-05-02,personal,Punjab National Bank,False,28,False
ACC001238,2022-10-20,personal,Union Bank of India,False,23,False
ACC002951,2019-11-21,personal,Axis Bank,False,19,False
ACC002342,2023-07-10,personal,Canara Bank,False,17,False
ACC006520,2019-10-02,personal,IndusInd Bank,False,15,False
ACC007310,2022-02-24,personal,ICICI Bank,False,0,False
ACC006046,2021-12-17,personal,IDBI Bank,False,1,False
ACC002158,2023-10-08,personal,Federal Bank,False,29,False
ACC009288,2021-07-10,personal,Federal Bank,False,9,False
ACC006589,2019-10-24,personal,Punjab National Bank,False,23,False
ACC001497,2020-12-12,personal,IDBI Bank,False,1,False
ACC004545,2023-02-03,personal,IndusInd Bank,False,6,False
ACC006465,2021-07-08,business,Federal Bank,False,15,False
ACC004257,2021-03-25,personal,Bank of Baroda,False,6,False
ACC002422,2021-06-20,personal,Bank of India,False,19,False
ACC008564,2019-11-04,personal,State Bank of India,True,354,False
ACC005185,2023-02-13,business,Federal Bank,False,14,False
ACC005647,2021-10-17,personal,Axis Bank,False,20,False
ACC000357,2023-08-03,personal,IndusInd Bank,False,26,False
ACC005242,2021-07-31,personal,HDFC Bank,False,30,False
ACC008011,2022-01-07,personal,Punjab National Bank,False,1,False
ACC009240,2022-10-14,personal,Axis Bank,False,0,False
ACC002092,2020-10-11,personal,Yes Bank,False,24,False
ACC005409,2024-06-02,personal,IDBI Bank,False,14,False
ACC002015,2021-03-05,personal,Canara Bank,False,14,False
ACC009059,2020-11-24,personal,ICICI Bank,False,16,False
ACC004044,2020-02-10,personal,Canara Bank,False,10,False
ACC000187,2024-01-04,business,Bank of Baroda,False,18,False
ACC006858,2020-02-05,personal,HDFC Bank,False,0,False
ACC003655,2019-08-30,personal,Bank of India,False,18,False
ACC003426,2022-07-12,business,Federal Bank,False,0,False
ACC007194,2024-04-23,personal,Axis Bank,False,7,False
ACC001381,2022-06-29,personal,Yes Bank,False,9,False
ACC007468,2021-11-10,personal,Punjab National Bank,False,27,False
ACC000413,2020-07-03,personal,Punjab National Bank,False,6,False
ACC005037,2022-07-22,personal,IndusInd Bank,False,25,False
ACC004897,2021-01-30,personal,IDBI Bank,True,294,False
ACC003336,2023-04-13,personal,HDFC Bank,False,9,False
ACC003606,2022-01-11,personal,Punjab National Bank,False,14,False
ACC003175,2019-10-09,personal,Kotak Mahindra Bank,False,10,False
ACC002241,2023-12-07,personal,Bank of Baroda,False,28,False
ACC009708,2024-12-28,personal,Bank of Baroda,False,0,True
ACC007796,2021-11-16,personal,Federal Bank,False,1,False
ACC000256,2022-01-04,personal,Yes Bank,False,12,False
ACC008620,2022-08-22,business,Federal Bank,False,0,False
ACC000200,2020-05-25,personal,Kotak Mahindra Bank,False,27,False
ACC002235,2020-02-08,personal,Bank of Baroda,False,13,False
ACC004743,2021-03-13,personal,ICICI Bank,False,12,False
ACC001767,2021-08-01,personal,Canara Bank,False,25,False
ACC004236,2021-04-26,personal,State Bank of India,False,12,False
ACC006729,2023-04-29,personal,IDBI Bank,False,17,False
ACC008450,2023-07-18,personal,Yes Bank,False,16,False
ACC007277,2023-10-14,personal,Yes Bank,False,0,False
ACC001572,2023-10-23,personal,Bank of Baroda,False,30,False
ACC000024,2021-03-24,personal,Bank of India,False,26,False
ACC003363,2020-07-18,business,Union Bank of India,False,0,False
ACC001088,2022-10-10,business,Punjab National Bank,False,20,False
ACC004674,2022-02-02,business,Punjab National Bank,False,15,False
ACC002694,2020-04-19,personal,Punjab National Bank,False,7,False
ACC007582,2021-08-10,personal,Union Bank of India,False,6,False
ACC003398,2023-12-25,personal,Punjab National Bank,False,5,False
ACC003559,2020-12-28,personal,Federal Bank,False,0,False
ACC009156,2023-01-14,personal,Punjab National Bank,False,25,False
ACC002841,2023-05-06,personal,Punjab National Bank,False,26,False
ACC002311,2024-01-06,personal,ICICI Bank,False,6,False
ACC008333,2023-07-07,personal,Federal Bank,True,255,False
ACC003234,2020-11-17,personal,ICICI Bank,False,0,False
ACC004152,2020-12-08,business,Union Bank of India,False,4,False
ACC001309,2023-05-22,business,Bank of Baroda,False,9,False
ACC000695,2019-08-27,personal,Federal Bank,False,2,False
ACC009859,2024-12-05,personal,Bank of Baroda,False,0,True
ACC003752,2019-09-20,business,Axis Bank,False,5,False
ACC006337,2021-01-05,business,ICICI Bank,False,21,False
ACC001227,2024-01-04,personal,Union Bank of India,False,22,False
ACC001999,2023-11-17,business,State Bank of India,False,22,False
ACC000276,2019-12-03,personal,Canara Bank,False,8,False
ACC008176,2020-06-15,business,ICICI Bank,False,16,False
ACC007664,2019-11-21,personal,Union Bank of India,False,17,False
ACC005929,2020-10-09,personal,Yes Bank,False,8,False
ACC002953,2021-07-07,personal,IDBI Bank,False,6,False
ACC003637,2021-01-09,personal,State Bank of India,False,28,False
ACC003906,2020-12-05,personal,Union Bank of India,False,13,False
ACC004778,2022-10-16,personal,ICICI Bank,False,26,False
ACC005845,2020-09-13,personal,Bank of India,False,0,False
ACC009698,2021-08-09,personal,HDFC Bank,False,9,False
ACC004117,2023-06-09,personal,Canara Bank,False,8,False
ACC007030,2024-05-01,personal,Union Bank of India,False,5,False
ACC001137,2021-03-26,personal,Canara Bank,False,4,False
ACC002767,2022-06-15,business,HDFC Bank,False,4,False
ACC002334,2024-02-29,personal,HDFC Bank,False,5,False
ACC007706,2019-08-24,personal,Bank of India,False,10,False
ACC000942,2019-08-28,personal,Union Bank of India,False,20,False
ACC007662,2021-08-24,personal,Union Bank of India,False,18,False
ACC002490,2020-10-24,personal,Axis Bank,False,27,False
ACC009679,2022-10-03,personal,Punjab National Bank,False,12,False
ACC006290,2021-07-04,personal,IDBI Bank,False,5,False
ACC004935,2023-09-04,personal,Kotak Mahindra Bank,False,7,False
ACC003935,2023-11-22,personal,State Bank of India,False,23,False
ACC006956,2023-08-29,personal,Union Bank of India,False,15,False
ACC002384,2023-05-17,personal,HDFC Bank,False,15,False
ACC000115,2020-08-09,personal,Bank of Baroda,False,30,False
ACC001863,2021-04-04,business,State Bank of India,False,6,False
ACC009976,2024-12-17,personal,HDFC Bank,False,5,True
ACC003119,2022-02-05,personal,ICICI Bank,False,29,False
ACC004258,2019-09-17,personal,ICICI Bank,False,17,False
ACC006705,2022-10-24,personal,Bank of Baroda,True,235,False
ACC000902,2021-08-21,personal,State Bank of India,False,22,False
ACC002819,2023-05-01,personal,State Bank of India,False,5,False
ACC003822,2022-06-02,personal,State Bank of India,False,13,False
ACC008161,2023-03-15,personal,IndusInd Bank,False,10,False
ACC006890,2022-09-18,personal,Union Bank of India,False,2,False
ACC009090,2021-01-08,personal,Kotak Mahindra Bank,False,12,False
ACC004699,2024-05-25,personal,State Bank of India,False,4,False
ACC008918,2020-03-11,personal,Axis Bank,False,8,False
ACC003802,2019-08-16,personal,Union Bank of India,False,7,False
ACC006068,2021-11-30,personal,Federal Bank,False,27,False
ACC005810,2022-02-05,personal,IndusInd Bank,False,0,False
ACC003536,2022-08-02,personal,Union Bank of India,False,19,False
ACC003825,2023-12-31,personal,Punjab National Bank,False,12,False
ACC008642,2020-04-22,personal,IDBI Bank,False,28,False
ACC008608,2020-03-22,personal,Yes Bank,False,22,False
ACC004810,2021-05-15,personal,HDFC Bank,False,5,False
ACC001946,2021-03-09,personal,IDBI Bank,False,27,False
ACC008600,2021-06-06,personal,State Bank of India,False,24,False
ACC007136,2020-04-28,personal,Canara Bank,False,4,False
ACC005335,2019-07-13,business,Bank of India,False,4,False
ACC003488,2022-08-07,business,HDFC Bank,False,2,False
ACC001610,2023-09-21,personal,HDFC Bank,False,1,False
ACC007461,2023-03-29,personal,Axis Bank,False,18,False
ACC008473,2023-06-21,personal,IDBI Bank,False,27,False
ACC004677,2024-01-09,personal,Axis Bank,False,18,False
ACC004959,2021-05-10,business,ICICI Bank,False,10,False
ACC005867,2022-08-15,personal,Axis Bank,False,16,False
ACC008763,2023-08-02,personal,Federal Bank,False,28,False
ACC004761,2020-01-14,personal,Axis Bank,False,17,False
ACC002194,2020-10-04,personal,IDBI Bank,False,20,False
ACC008003,2023-04-10,business,HDFC Bank,False,4,False
ACC005701,2019-09-24,business,State Bank of India,False,4,False
ACC005113,2024-02-14,personal,State Bank of India,False,6,False
ACC000557,2023-06-01,business,Kotak Mahindra Bank,False,13,False
ACC008065,2022-11-02,personal,Kotak Mahindra Bank,False,22,False
ACC005139,2021-06-12,personal,Yes Bank,False,13,False
ACC001207,2022-03-04,personal,Punjab National Bank,False,12,False
ACC007033,2020-08-17,business,IndusInd Bank,False,24,False
ACC007309,2023-07-03,personal,IndusInd Bank,False,14,False
ACC001510,2023-09-23,business,Bank of India,False,4,False
ACC006769,2024-01-10,personal,HDFC Bank,False,29,False
ACC003829,2022-03-04,personal,Union Bank of India,False,16,False
ACC003732,2020-09-19,personal,Bank of Baroda,False,28,False
ACC007957,2022-12-01,personal,Punjab National Bank,False,8,False
ACC003211,2020-07-27,personal,ICICI Bank,False,3,False
ACC003630,2023-10-09,personal,Punjab National Bank,True,321,False
ACC001708,2020-06-30,personal,ICICI Bank,False,25,False
ACC001845,2021-04-13,personal,Yes Bank,False,28,False
ACC000266,2023-12-28,personal,Kotak Mahindra Bank,False,29,False
ACC005985,2019-07-11,personal,Bank of India,False,28,False
ACC001140,2024-03-05,business,Canara Bank,False,22,False
ACC003162,2020-03-11,personal,Kotak Mahindra Bank,False,17,False
ACC006207,2022-04-20,personal,State Bank of India,False,17,False
ACC002046,2022-01-14,personal,IDBI Bank,False,28,False
ACC003730,2023-08-01,business,Bank of India,False,28,False
ACC001909,2023-11-24,personal,ICICI Bank,False,24,False
ACC007307,2021-01-12,business,Axis Bank,False,9,False
ACC002660,2019-08-29,personal,Punjab National Bank,False,4,False
ACC000656,2023-05-06,personal,ICICI Bank,False,1,False
ACC006660,2023-09-20,personal,Federal Bank,False,12,False
ACC001307,2021-06-25,personal,Bank of India,True,243,False
ACC009429,2023-04-23,personal,IDBI Bank,False,18,False
ACC000998,2022-05-29,personal,Bank of Baroda,False,12,False
ACC007432,2022-09-25,personal,State Bank of India,False,21,False
ACC002834,2024-04-14,personal,Federal Bank,False,23,False
ACC009178,2019-11-20,personal,Federal Bank,False,1,False
ACC005880,2022-10-03,personal,Axis Bank,False,14,False
ACC001237,2021-09-17,business,IDBI Bank,False,10,False
ACC002151,2019-08-23,personal,HDFC Bank,False,26,False
ACC007919,2020-11-04,personal,Kotak Mahindra Bank,False,1,False
ACC009695,2020-08-06,personal,Yes Bank,True,254,False
ACC007189,2024-02-09,business,Yes Bank,False,18,False
ACC008303,2019-08-23,business,Federal Bank,False,29,False
ACC006578,2022-03-22,personal,Canara Bank,False,17,False
ACC005091,2021-08-11,personal,Yes Bank,True,74,False
ACC002186,2021-10-17,personal,Federal Bank,False,29,False
ACC001134,2021-09-22,personal,Canara Bank,False,13,False
ACC005004,2020-05-13,personal,State Bank of India,False,30,False
ACC007974,2022-01-30,personal,Axis Bank,False,16,False
ACC001303,2021-09-27,personal,State Bank of India,False,0,False
ACC008468,2024-01-12,personal,Kotak Mahindra Bank,False,30,False
ACC001627,2022-10-06,personal,HDFC Bank,False,0,False
ACC009281,2020-05-31,personal,Bank of Baroda,False,0,False
ACC001522,2021-03-06,business,Yes Bank,False,4,False
ACC009810,2024-12-08,personal,Punjab National Bank,False,5,True
ACC000358,2020-10-23,personal,State Bank of India,False,18,False
ACC000138,2021-12-08,personal,Punjab National Bank,False,28,False
ACC000299,2021-04-20,personal,Yes Bank,False,22,False
ACC001556,2020-07-07,personal,Yes Bank,False,19,False
ACC005099,2023-11-12,personal,Axis Bank,False,30,False
ACC000382,2023-10-07,personal,IDBI Bank,False,1,False
ACC008312,2023-12-01,business,IndusInd Bank,False,16,False
ACC006948,2023-05-04,personal,Kotak Mahindra Bank,True,192,False
ACC004857,2023-03-23,personal,ICICI Bank,False,3,False
ACC003180,2022-01-09,personal,Bank of India,False,21,False
ACC001439,2021-04-08,personal,Punjab National Bank,False,0,False
ACC007269,2022-10-11,personal,State Bank of India,False,8,False
ACC005673,2021-09-28,personal,Bank of India,False,6,False
ACC000946,2023-04-29,business,Bank of Baroda,False,1,False
ACC002390,2021-09-09,personal,HDFC Bank,False,20,False
ACC005498,2019-09-22,personal,Bank of Baroda,False,15,False
ACC007073,2020-12-04,personal,IndusInd Bank,False,29,False
ACC009230,2024-06-15,personal,Union Bank of India,False,2,False
ACC002721,2020-05-01,personal,Bank of India,False,12,False
ACC001932,2024-02-12,business,Axis Bank,False,30,False
ACC007423,2021-09-10,personal,Canara Bank,False,17,False
ACC003236,2019-07-24,personal,Canara Bank,False,26,False
ACC003140,2024-06-14,personal,Axis Bank,False,27,False
ACC004163,2021-02-17,personal,Yes Bank,False,15,False
ACC008888,2021-09-14,personal,IDBI Bank,False,15,False
ACC003807,2022-10-21,personal,ICICI Bank,False,26,False
ACC009479,2022-10-23,personal,Punjab National Bank,False,1,False
ACC006983,2021-11-09,personal,IndusInd Bank,True,301,False
ACC008904,2019-08-31,personal,Federal Bank,False,24,False
ACC009722,2024-12-24,personal,Axis Bank,False,5,True
ACC004154,2024-06-05,personal,Bank of Baroda,False,7,False
ACC004172,2023-12-10,business,IDBI Bank,False,17,False
ACC000796,2020-08-26,personal,IndusInd Bank,False,20,False
ACC002416,2019-12-05,personal,State Bank of India,False,18,False
ACC007170,2021-03-28,business,Kotak Mahindra Bank,False,23,False
ACC006139,2020-08-16,business,IDBI Bank,False,8,False
ACC000785,2024-04-07,personal,Bank of Baroda,False,10,False
ACC007067,2021-02-17,personal,IDBI Bank,False,10,False
ACC003158,2022-01-19,personal,Federal Bank,False,18,False
ACC000123,2020-07-16,business,IndusInd Bank,False,7,False
ACC009457,2022-08-24,personal,Federal Bank,False,11,False
ACC009246,2023-02-05,personal,Bank of Baroda,False,12,False
ACC002172,2021-08-10,business,Yes Bank,False,10,False
ACC002169,2022-07-15,personal,Bank of Baroda,False,26,False
ACC006880,2022-08-20,personal,Kotak Mahindra Bank,False,12,False
ACC004009,2023-07-28,business,Bank of India,False,1,False
ACC009296,2022-11-30,personal,IDBI Bank,False,29,False
ACC004340,2021-01-14,personal,IDBI Bank,False,15,False
ACC000910,2019-11-04,personal,Yes Bank,False,1,False
ACC006268,2024-04-04,personal,Yes Bank,False,27,False
ACC007771,2024-06-26,personal,IndusInd Bank,False,11,False
ACC002309,2020-04-03,personal,IDBI Bank,False,8,False
ACC009658,2020-12-12,personal,Union Bank of India,False,3,False
ACC003634,2020-04-19,personal,Punjab National Bank,False,1,False
ACC001257,2021-07-09,business,ICICI Bank,False,10,False
ACC006591,2024-05-16,personal,IndusInd Bank,False,28,False
ACC004458,2021-03-30,personal,Canara Bank,False,12,False
ACC006133,2021-03-04,personal,Kotak Mahindra Bank,False,18,False
ACC001178,2019-12-07,personal,Axis Bank,False,30,False
ACC004652,2021-04-22,personal,ICICI Bank,False,10,False
ACC006218,2021-03-04,personal,Bank of India,False,13,False
ACC003650,2021-08-29,personal,Punjab National Bank,False,2,False
ACC000442,2020-04-14,business,Canara Bank,False,0,False
ACC003415,2021-04-12,personal,IDBI Bank,False,5,False
ACC001399,2022-03-02,personal,Axis Bank,False,2,False
ACC001457,2022-07-08,personal,Canara Bank,False,5,False
ACC007524,2022-01-20,personal,Union Bank of India,False,29,False
ACC005744,2022-02-25,personal,IDBI Bank,False,15,False
ACC001054,2020-06-15,personal,State Bank of India,False,12,False
ACC008998,2020-08-13,personal,Federal Bank,False,13,False
ACC003275,2020-06-17,business,ICICI Bank,False,17,False
ACC001463,2019-07-29,personal,IndusInd Bank,False,9,False
ACC003699,2021-04-17,personal,Bank of Baroda,False,9,False
ACC003759,2019-11-03,personal,Union Bank of India,False,22,False
ACC000929,2023-06-29,personal,Federal Bank,False,6,False
ACC005511,2021-05-23,personal,Federal Bank,True,114,False
ACC006468,2020-08-20,personal,Yes Bank,False,4,False
ACC008412,2021-12-10,personal,Kotak Mahindra Bank,False,21,False
ACC001829,2020-12-30,personal,HDFC Bank,False,7,False
ACC002928,2023-01-02,personal,Axis Bank,False,21,False
ACC008295,2024-03-24,personal,Punjab National Bank,False,11,False
ACC006538,2024-05-30,personal,Yes Bank,False,0,False
ACC004221,2021-08-16,personal,Bank of India,False,8,False
ACC003546,2024-01-01,personal,IDBI Bank,False,0,False
ACC005598,2021-11-07,personal,IndusInd Bank,True,248,False
ACC008937,2023-03-03,business,Bank of India,False,2,False
ACC007318,2020-05-13,personal,Union Bank of India,False,16,False
ACC008350,2019-10-20,business,Union Bank of India,False,6,False
ACC002011,2019-11-22,personal,HDFC Bank,False,18,False
ACC000913,2022-05-01,personal,Punjab National Bank,False,0,False
ACC008248,2022-09-14,personal,Punjab National Bank,False,19,False
ACC007265,2022-06-29,business,IDBI Bank,False,28,False
ACC003219,2024-06-28,personal,HDFC Bank,False,20,False
ACC002606,2022-10-25,personal,IDBI Bank,False,13,False
ACC003264,2023-12-19,personal,Federal Bank,False,1,False
